               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.027962,            0.010249,                   0,             0.90909,             0.72912,             0.80863,             0.40253,            0.042471,            0.020704,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.025238,           0.0096511,                   0,             0.92403,             0.76025,             0.81309,              0.3903,            0.042403,            0.020141,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.026272,           0.0098135,                   0,             0.88349,             0.76354,             0.82659,             0.48061,            0.036724,            0.020611,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.022948,           0.0093592,                   0,              0.9061,             0.70364,             0.79406,              0.3979,            0.040979,            0.023181,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.025922,           0.0093807,                   0,             0.86689,             0.74626,             0.81123,             0.49292,            0.035913,            0.020984,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.025298,            0.009696,                   0,             0.91131,                0.75,             0.79701,             0.35512,            0.043449,             0.02189,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.025754,           0.0096896,                   0,             0.88399,             0.76725,             0.80383,             0.34071,            0.043899,            0.021049,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.023821,           0.0094957,                   0,              0.8868,             0.73611,             0.81805,             0.43629,            0.037892,            0.019397,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.026055,           0.0092537,                   0,             0.86515,             0.73611,             0.79652,             0.43022,            0.038675,            0.021494,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.026335,           0.0091295,                   0,             0.85492,             0.77778,             0.81672,             0.46001,            0.038231,            0.021302,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.024529,           0.0090355,                   0,             0.86431,             0.77408,             0.81902,             0.41508,            0.040596,            0.020312,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.025416,           0.0090812,                   0,             0.87108,             0.78512,             0.82598,             0.40548,            0.041885,            0.022238,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.025639,            0.009736,                   0,             0.93131,             0.75582,             0.83239,             0.30382,            0.046116,            0.022713,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.023956,           0.0091753,                   0,             0.84709,             0.77083,             0.81363,             0.50721,            0.034307,            0.022328,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.022268,           0.0094895,                   0,             0.85823,             0.75694,             0.80531,              0.3574,            0.041405,            0.023937,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.025781,           0.0091636,                   0,             0.84011,             0.75177,             0.79132,             0.49209,             0.03453,            0.025593,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.026003,           0.0082636,                   0,             0.81438,             0.77242,             0.80256,             0.48945,            0.034729,            0.024468,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.022323,           0.0091369,                   0,             0.86991,             0.78169,             0.81706,             0.47791,            0.036505,            0.023123,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.021637,           0.0086924,                   0,             0.92139,             0.73764,             0.81022,              0.4626,            0.037687,            0.022617,                   0,           0.0064855,           0.0064855,           0.0064855
