,imageID,"predict(0=mamoa, 1=not_mamoa)",conclusion,x,y,geo
24893,111_50.jpg,0,False,71276.0,96171.5,"(-8.475903199417749, 41.73025960900373)"
24894,111_50.jpg,0,False,71083.0,95933.5,"(-8.47707052977633, 41.73133732047566)"
24895,111_50.jpg,0,False,71298.5,96408.0,"(-8.475767111681645, 41.729188689831005)"
24896,111_50.jpg,0,False,71127.5,96061.0,"(-8.476801378476036, 41.73075997504427)"
24897,111_50.jpg,0,False,71488.0,95980.5,"(-8.474620950526457, 41.73112449510095)"
24898,113_50.jpg,0,False,72362.5,96452.0,"(-8.469331673849881, 41.72898944905468)"
24899,114_50.jpg,0,False,73066.0,96100.5,"(-8.465076663967697, 41.73058111116553)"
24900,114_50.jpg,0,False,73335.5,96048.0,"(-8.463446635306362, 41.73081884163727)"
24901,114_50.jpg,0,False,73280.0,96183.0,"(-8.463782318388752, 41.73020753470992)"
24902,114_50.jpg,0,False,73575.0,96488.0,"(-8.461998056959832, 41.728826433874055)"
24903,114_50.jpg,0,False,73149.0,96312.0,"(-8.464574651430068, 41.72962339697934)"
24904,114_50.jpg,0,False,73585.0,96323.5,"(-8.461937573521563, 41.72957132268553)"
24905,115_50.jpg,0,False,73804.0,95916.0,"(-8.460612986223484, 41.73141656396624)"
24906,115_50.jpg,0,False,74162.0,96181.5,"(-8.458447679133474, 41.730214327009115)"
24907,115_50.jpg,0,False,74084.0,96428.5,"(-8.458919449951967, 41.72909586174204)"
24908,115_50.jpg,0,False,73752.5,95980.5,"(-8.460924475930566, 41.73112449510095)"
24909,115_50.jpg,0,False,74070.5,96288.0,"(-8.45900110259363, 41.72973207376643)"
24910,115_50.jpg,0,False,74069.5,96147.5,"(-8.459007150937458, 41.73036828579082)"
24911,115_50.jpg,0,False,73839.5,96021.5,"(-8.460398270017631, 41.73093883892301)"
24912,115_50.jpg,0,False,74150.0,96090.5,"(-8.458520259259396, 41.73062639316014)"
24913,116_50.jpg,0,False,74655.0,96138.5,"(-8.45546584562684, 41.73040903958597)"
24914,116_50.jpg,0,False,74832.0,96451.0,"(-8.454395288769488, 41.72899397725414)"
24915,117_50.jpg,0,False,75329.0,95945.5,"(-8.451389261887545, 41.731282982082114)"
