               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,            0.040959,           0.0089059,                   0,             0.61671,             0.56316,             0.51228,             0.13811,            0.019252,           0.0060891,                   0,           0.0081614,           0.0081614,           0.0081614
                  67,            0.040499,           0.0088833,                   0,             0.69466,             0.55909,             0.55921,             0.17327,            0.018897,           0.0061576,                   0,           0.0081331,           0.0081331,           0.0081331
                  68,            0.041277,           0.0089314,                   0,             0.61707,             0.45455,             0.46488,             0.13274,            0.019946,           0.0064561,                   0,           0.0081049,           0.0081049,           0.0081049
                  69,            0.040421,           0.0092648,                   0,             0.71978,             0.52727,              0.5431,              0.1654,            0.018597,           0.0063435,                   0,           0.0080766,           0.0080766,           0.0080766
                  70,            0.039868,           0.0090927,                   0,             0.69995,             0.57273,             0.58212,             0.19444,            0.017949,           0.0063124,                   0,           0.0080483,           0.0080483,           0.0080483
                  71,            0.040807,           0.0089463,                   0,             0.64124,             0.57727,             0.55318,             0.19866,            0.018116,           0.0063198,                   0,             0.00802,             0.00802,             0.00802
                  72,            0.039968,           0.0088719,                   0,             0.66742,             0.55909,              0.5425,             0.17044,            0.018188,           0.0065044,                   0,           0.0079917,           0.0079917,           0.0079917
                  73,            0.039583,           0.0085815,                   0,             0.64517,             0.56364,             0.53508,             0.17272,            0.018428,           0.0063464,                   0,           0.0079634,           0.0079634,           0.0079634
                  74,             0.04069,           0.0086313,                   0,             0.69706,             0.55434,             0.55328,             0.18544,            0.018151,           0.0063985,                   0,           0.0079351,           0.0079351,           0.0079351
                  75,            0.039875,           0.0090012,                   0,             0.66696,             0.57727,             0.51812,             0.14446,            0.019241,           0.0064398,                   0,           0.0079069,           0.0079069,           0.0079069
                  76,            0.039948,            0.009432,                   0,              0.6444,             0.62601,             0.52435,             0.16937,             0.01866,            0.006287,                   0,           0.0078786,           0.0078786,           0.0078786
                  77,            0.041205,            0.008753,                   0,             0.65966,                 0.6,             0.56312,             0.18258,            0.017483,           0.0062623,                   0,           0.0078503,           0.0078503,           0.0078503
                  78,            0.037397,           0.0085936,                   0,             0.59589,             0.60455,              0.5514,             0.17791,            0.017894,           0.0063542,                   0,            0.007822,            0.007822,            0.007822
                  79,            0.037693,           0.0092378,                   0,             0.60959,             0.54091,             0.48541,             0.15487,            0.018811,           0.0064378,                   0,           0.0077937,           0.0077937,           0.0077937
                  80,            0.038666,           0.0086555,                   0,             0.70077,             0.55455,             0.52932,             0.17393,            0.018373,           0.0064744,                   0,           0.0077654,           0.0077654,           0.0077654
                  81,            0.039626,           0.0089529,                   0,             0.58372,                 0.6,             0.51938,             0.14717,            0.019544,           0.0062643,                   0,           0.0077371,           0.0077371,           0.0077371
                  82,            0.039383,           0.0087032,                   0,             0.63623,             0.54091,             0.52066,             0.16279,            0.018796,           0.0062714,                   0,           0.0077089,           0.0077089,           0.0077089
                  83,            0.036506,           0.0082926,                   0,             0.68516,             0.55455,             0.54972,             0.16169,            0.019498,           0.0063071,                   0,           0.0076806,           0.0076806,           0.0076806
                  84,            0.036251,           0.0083213,                   0,             0.70934,             0.57727,             0.57784,             0.19043,            0.018181,           0.0064652,                   0,           0.0076523,           0.0076523,           0.0076523
                  85,            0.040281,           0.0081468,                   0,             0.69311,             0.55437,             0.50871,             0.15898,            0.018795,           0.0063617,                   0,            0.007624,            0.007624,            0.007624
                  86,            0.038081,           0.0090161,                   0,             0.63851,             0.45909,             0.42511,             0.12323,            0.019804,            0.006645,                   0,           0.0075957,           0.0075957,           0.0075957
                  87,            0.036427,           0.0091858,                   0,             0.68512,             0.55455,              0.5175,             0.15707,            0.018985,           0.0062893,                   0,           0.0075674,           0.0075674,           0.0075674
                  88,            0.038677,           0.0087919,                   0,             0.62657,             0.64091,             0.58139,             0.21542,             0.01713,           0.0061607,                   0,           0.0075391,           0.0075391,           0.0075391
                  89,             0.03785,           0.0086943,                   0,             0.68186,             0.59428,             0.59016,             0.21779,            0.016874,           0.0061664,                   0,           0.0075109,           0.0075109,           0.0075109
                  90,            0.037131,            0.008483,                   0,             0.66647,             0.59091,              0.5516,             0.18491,            0.018142,           0.0060444,                   0,           0.0074826,           0.0074826,           0.0074826
                  91,            0.036925,           0.0085565,                   0,             0.61179,             0.60887,             0.51885,             0.16839,            0.018155,           0.0066779,                   0,           0.0074543,           0.0074543,           0.0074543
                  92,            0.036714,           0.0085403,                   0,             0.65477,             0.56364,              0.5582,             0.18933,            0.017983,           0.0061863,                   0,            0.007426,            0.007426,            0.007426
                  93,            0.036569,           0.0086966,                   0,             0.67164,             0.61363,             0.59098,             0.20417,            0.017873,           0.0063628,                   0,           0.0073977,           0.0073977,           0.0073977
                  94,            0.033695,           0.0081982,                   0,             0.67636,                 0.6,             0.57861,             0.20213,            0.017476,           0.0060653,                   0,           0.0073694,           0.0073694,           0.0073694
                  95,            0.033909,           0.0080301,                   0,             0.74092,             0.64995,             0.65264,             0.22761,            0.017258,           0.0060091,                   0,           0.0073411,           0.0073411,           0.0073411
                  96,            0.035991,           0.0082389,                   0,             0.68097,             0.56364,              0.5681,             0.20643,            0.017233,           0.0061911,                   0,           0.0073129,           0.0073129,           0.0073129
                  97,            0.037119,           0.0084801,                   0,             0.73088,             0.64545,             0.63518,             0.23339,            0.016724,           0.0061611,                   0,           0.0072846,           0.0072846,           0.0072846
                  98,            0.035718,           0.0080313,                   0,             0.74975,             0.58636,             0.59367,             0.20211,            0.017706,            0.006191,                   0,           0.0072563,           0.0072563,           0.0072563
                  99,             0.03559,           0.0083868,                   0,             0.74066,             0.54522,             0.54902,             0.16123,            0.018564,           0.0062623,                   0,            0.007228,            0.007228,            0.007228
                 100,            0.032941,           0.0078703,                   0,             0.72534,             0.55455,             0.59788,             0.20772,            0.017712,           0.0061509,                   0,           0.0071997,           0.0071997,           0.0071997
                 101,            0.035871,           0.0077918,                   0,             0.71752,             0.59091,             0.58498,             0.18965,            0.017922,           0.0061326,                   0,           0.0071714,           0.0071714,           0.0071714
                 102,            0.034574,           0.0084071,                   0,             0.63114,             0.62273,             0.54346,             0.17067,            0.018143,           0.0065199,                   0,           0.0071431,           0.0071431,           0.0071431
                 103,            0.035842,            0.008687,                   0,               0.711,             0.60455,             0.59712,             0.19752,            0.017174,           0.0063986,                   0,           0.0071149,           0.0071149,           0.0071149
                 104,            0.035105,           0.0082799,                   0,             0.74454,             0.62266,             0.60316,             0.21798,            0.017335,           0.0060753,                   0,           0.0070866,           0.0070866,           0.0070866
                 105,            0.034464,           0.0078243,                   0,             0.70772,             0.61818,             0.60849,             0.24325,            0.017085,           0.0058599,                   0,           0.0070583,           0.0070583,           0.0070583
                 106,            0.034677,            0.007677,                   0,             0.66295,             0.58182,             0.54999,             0.16688,            0.019132,           0.0058055,                   0,             0.00703,             0.00703,             0.00703
                 107,            0.036592,           0.0079453,                   0,             0.70133,             0.67243,             0.61645,             0.22574,            0.017443,           0.0057743,                   0,           0.0070017,           0.0070017,           0.0070017
                 108,            0.034644,           0.0083982,                   0,             0.73393,             0.59091,             0.60198,             0.22995,            0.016816,           0.0060484,                   0,           0.0069734,           0.0069734,           0.0069734
