               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.030235,            0.007695,                   0,             0.87209,             0.69097,             0.76408,             0.32424,            0.049925,             0.02111,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.026743,           0.0068512,                   0,             0.88287,             0.68283,             0.73033,             0.30037,            0.053332,            0.021635,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.028332,           0.0067153,                   0,             0.88233,             0.67928,             0.74783,             0.28522,            0.053771,            0.021793,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.029067,           0.0078007,                   0,             0.90713,             0.68531,             0.73384,             0.31047,            0.053933,            0.022345,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.029788,           0.0069077,                   0,              0.8935,             0.67472,             0.71754,             0.29213,            0.052336,            0.022885,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.027393,            0.007246,                   0,             0.85526,             0.70248,             0.74901,             0.30628,            0.052669,            0.021794,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.026613,           0.0074192,                   0,             0.88008,             0.66319,             0.72547,             0.30812,            0.051501,            0.022893,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.027145,           0.0066759,                   0,             0.91017,             0.67014,             0.71954,              0.2892,            0.052566,            0.022085,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,             0.02759,           0.0078135,                   0,             0.86776,             0.63889,              0.7019,             0.29628,            0.052606,            0.023651,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.026701,           0.0070288,                   0,              0.8398,              0.6735,             0.72384,             0.30464,            0.052262,            0.022875,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025693,           0.0066489,                   0,             0.88686,             0.69123,             0.71744,             0.30062,            0.053672,            0.022763,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.025247,           0.0072622,                   0,             0.85806,             0.72222,             0.74841,             0.31631,            0.052264,            0.021276,                   0,           0.0050995,           0.0050995,           0.0050995
