               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.038645,            0.011423,                   0,             0.76789,             0.63636,             0.65712,             0.25694,            0.032266,            0.010526,                   0,           0.0083594,           0.0083594,           0.0083594
                  60,            0.047941,            0.011777,                   0,              0.7528,             0.66818,             0.64833,             0.24037,            0.032565,            0.010372,                   0,           0.0083311,           0.0083311,           0.0083311
                  61,            0.039408,            0.011306,                   0,              0.7076,             0.62699,             0.59912,              0.2029,            0.034534,            0.010808,                   0,           0.0083029,           0.0083029,           0.0083029
                  62,            0.041773,            0.011097,                   0,             0.74846,             0.67627,             0.67999,             0.24565,            0.032915,            0.010094,                   0,           0.0082746,           0.0082746,           0.0082746
                  63,            0.039714,             0.01137,                   0,             0.77991,             0.67727,             0.66979,             0.26344,            0.032232,            0.010005,                   0,           0.0082463,           0.0082463,           0.0082463
                  64,            0.039367,             0.01036,                   0,             0.72244,             0.68636,             0.65589,             0.25682,            0.031193,           0.0099478,                   0,            0.008218,            0.008218,            0.008218
                  65,            0.039548,             0.01133,                   0,               0.782,             0.68182,             0.68403,             0.27789,            0.031544,           0.0096777,                   0,           0.0081897,           0.0081897,           0.0081897
                  66,            0.039937,            0.010681,                   0,             0.79069,             0.70455,              0.7111,             0.30832,            0.029967,            0.009535,                   0,           0.0081614,           0.0081614,           0.0081614
                  67,            0.035998,             0.01002,                   0,             0.83131,             0.67273,             0.70574,              0.2566,            0.031497,           0.0096164,                   0,           0.0081331,           0.0081331,           0.0081331
                  68,            0.040136,            0.010405,                   0,             0.84909,             0.66818,             0.69522,             0.27883,            0.030574,           0.0097745,                   0,           0.0081049,           0.0081049,           0.0081049
                  69,            0.038677,            0.011118,                   0,              0.7775,                 0.7,             0.68313,             0.26127,            0.030813,           0.0097448,                   0,           0.0080766,           0.0080766,           0.0080766
                  70,            0.038544,            0.011056,                   0,             0.74749,             0.68623,             0.67711,             0.30784,            0.029339,           0.0099344,                   0,           0.0080483,           0.0080483,           0.0080483
